seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Negative_695,1.628,1.11,0.074,1.11,0.296,2.885,0.518,1.258,0.148,0.074,1.48,0.222,0.074,0.074,2.219,0.74,0.592,0.222,0.222,0.444,14.642,12.611,14.657,12.249,16.419,14.034,0
Negative_696,0.428,1.284,0.214,0.856,0.214,0.214,1.284,0.428,0.428,0.428,1.07,1.284,0.642,0.856,1.07,0.642,0.856,0.0,0.856,0.642,14.725,14.177,15.109,14.704,14.78,12.807,0
Negative_697,0.858,0.122,0.735,0.735,0.735,0.735,1.348,0.858,0.245,1.103,1.593,1.47,0.245,0.735,1.593,1.96,0.735,0.245,0.49,1.96,14.494,12.321,14.356,12.904,13.329,14.097,0
Negative_698,1.945,1.28,0.102,0.768,0.563,0.973,0.87,1.433,0.512,0.205,2.15,0.358,0.307,0.307,2.303,1.126,0.665,0.051,0.205,0.512,13.858,12.51,13.159,14.424,14.873,14.54,0
Negative_699,1.419,1.032,0.387,0.645,0.129,1.032,1.676,1.547,0.129,0.129,2.063,0.258,0.258,0.645,1.032,1.29,0.258,0.387,0.129,0.129,12.947,14.608,13.865,14.004,14.455,15.548,0
Negative_700,1.054,1.012,0.33,0.586,0.234,0.894,0.905,1.012,0.596,0.458,1.661,0.543,0.213,0.671,1.193,1.288,0.788,0.149,0.234,1.363,14.136,13.87,13.787,14.44,14.28,14.303,0
Negative_701,1.227,0.957,0.466,0.675,0.246,1.031,0.663,1.264,0.356,0.43,1.767,0.344,0.147,0.393,1.215,1.227,1.043,0.282,0.319,1.178,14.378,13.502,14.485,13.853,14.652,13.898,0
Negative_702,0.816,1.245,0.558,0.644,0.515,0.902,0.515,0.601,0.558,0.687,1.503,1.074,0.386,0.386,1.288,1.117,0.988,0.258,0.386,0.601,14.001,13.881,14.85,13.235,14.813,14.189,0
Negative_703,1.157,0.528,0.679,0.629,0.729,0.604,0.604,1.031,0.151,1.433,2.087,0.956,0.327,0.956,0.93,1.257,1.308,0.352,0.251,1.383,13.994,14.203,13.404,12.849,14.229,13.968,0
Negative_704,1.868,1.793,0.075,0.299,0.075,0.598,0.224,0.897,0.149,0.075,2.018,0.075,0.149,0.149,1.719,0.897,0.224,0.374,0.224,0.448,13.106,15.8,14.073,14.11,15.103,15.479,0
Negative_705,1.06,0.978,1.005,0.543,0.408,0.761,0.842,1.087,0.462,0.353,1.494,0.571,0.489,0.706,1.494,2.228,0.951,0.082,0.299,0.869,13.971,14.93,12.695,13.629,13.929,14.163,0
Negative_706,2.473,0.601,0.459,0.742,0.106,1.236,1.448,1.024,0.424,0.636,1.166,0.601,0.459,0.212,0.883,1.236,1.731,0.212,0.318,1.802,13.985,13.141,13.523,13.283,14.145,14.154,0
Negative_707,0.916,1.679,0.763,0.153,0.153,0.763,0.458,1.069,0.153,0.458,1.069,0.153,0.153,0.0,1.221,0.916,0.458,0.611,0.0,0.916,14.268,14.335,14.793,14.709,14.847,14.986,0
Negative_708,1.261,0.883,0.378,0.883,0.315,1.451,0.883,1.387,0.126,0.378,1.324,0.631,0.252,0.252,1.072,1.766,0.631,0.252,0.631,0.568,12.897,14.268,13.119,15.08,14.644,14.667,0
Negative_709,1.243,0.515,0.854,0.527,0.351,0.904,0.728,1.594,0.138,0.565,0.866,1.218,0.188,1.117,1.469,3.352,1.67,0.088,0.163,0.967,13.304,12.934,13.397,13.869,13.656,14.323,0
Negative_710,2.241,0.249,1.494,0.249,0.747,0.498,0.249,0.996,0.747,1.743,5.728,0.0,2.49,0.747,0.498,1.992,1.245,0.0,0.996,1.494,14.07,12.422,12.874,12.398,12.227,11.605,0
Negative_711,0.98,0.49,0.441,1.029,0.539,1.029,0.735,1.47,0.392,1.225,1.274,0.98,0.343,0.441,1.029,1.176,0.637,0.147,0.196,1.127,13.48,14.108,13.959,14.586,13.723,14.46,0
Negative_712,1.283,0.898,0.192,0.706,0.257,1.09,0.706,1.411,0.257,0.257,1.603,0.321,0.192,0.513,0.898,1.026,0.641,0.257,0.385,1.347,12.73,15.143,13.662,14.68,15.172,14.374,0
Negative_713,1.153,1.02,0.222,0.488,0.178,1.065,0.621,1.153,0.311,0.266,2.262,0.399,0.266,0.266,1.641,1.065,0.577,0.399,0.178,1.02,13.714,13.067,14.747,14.653,14.791,14.478,0
Negative_714,1.404,1.404,0.191,0.574,0.319,0.319,0.511,1.085,0.191,0.511,1.021,0.447,0.638,0.255,1.085,1.021,0.383,0.191,0.702,1.34,13.981,14.402,14.171,14.45,14.586,14.817,0
Negative_715,1.109,1.219,0.443,0.665,0.665,0.887,0.554,1.552,0.554,0.554,0.887,0.665,0.222,0.554,0.443,0.333,0.887,0.0,0.443,1.109,14.819,14.42,14.042,13.884,14.812,14.276,0
Negative_716,1.384,0.922,0.615,0.461,0.154,0.922,1.23,0.922,0.461,0.0,1.691,1.384,0.461,0.615,1.691,1.845,0.922,0.0,0.461,0.461,15.408,14.121,12.07,15.408,11.107,15.283,0
Negative_717,2.491,0.381,0.969,0.692,0.173,0.415,1.35,1.557,0.381,0.242,0.83,0.9,0.277,1.488,1.488,2.838,1.557,0.069,0.242,1.107,13.302,13.584,12.524,13.672,14.226,13.244,0
Negative_718,0.719,0.959,0.24,0.879,0.639,1.278,0.559,0.639,0.479,0.4,1.199,1.278,0.16,0.639,1.119,0.479,0.639,0.32,0.4,0.719,15.255,15.495,13.447,14.038,13.379,14.643,0
Negative_719,1.204,0.847,0.463,0.701,0.41,0.688,1.006,1.019,0.265,0.503,1.667,0.754,0.199,0.622,0.94,0.94,0.582,0.344,0.304,0.926,14.55,14.658,13.586,13.816,14.787,14.219,0
Negative_720,2.131,0.609,0.152,0.533,0.304,1.218,1.066,0.837,0.381,0.304,1.979,0.381,0.304,0.228,3.121,1.598,1.675,0.304,0.837,1.522,12.86,13.864,13.416,13.728,13.542,13.104,0
Negative_721,1.197,0.753,0.445,0.924,1.163,1.437,0.547,1.163,0.445,0.513,1.916,0.65,0.342,0.65,1.231,1.3,1.06,0.068,0.137,0.924,13.593,14.63,13.601,12.784,14.419,14.107,0
Negative_722,1.221,0.977,0.488,0.593,0.454,0.907,0.384,1.291,0.314,0.733,1.116,0.802,0.419,0.419,0.454,0.837,0.628,0.07,0.628,0.802,14.132,14.443,14.423,14.856,14.328,14.281,0
Negative_723,1.36,1.08,0.2,0.56,0.32,0.76,1.0,0.92,0.52,0.4,1.52,0.48,0.2,0.44,0.92,1.04,0.56,0.4,0.36,0.76,14.497,14.807,13.855,14.628,14.055,14.359,0
Negative_724,1.307,0.89,0.361,0.834,0.25,0.612,0.834,1.39,0.5,0.5,1.668,0.528,0.334,0.528,1.473,1.251,0.556,0.222,0.417,1.112,13.288,14.106,14.658,13.997,14.565,13.818,0
Negative_725,0.849,1.645,0.371,0.53,0.265,0.637,0.796,1.061,0.371,0.318,2.016,0.584,0.424,0.371,0.849,0.902,0.69,0.053,0.212,0.424,14.785,15.915,12.593,13.803,15.039,14.498,0
Negative_726,1.346,1.038,0.319,0.639,0.274,0.821,0.707,1.746,0.491,0.536,1.46,0.194,0.308,0.582,0.97,0.913,0.753,0.034,0.319,1.244,14.372,14.431,14.262,13.733,13.946,14.563,0
Negative_727,1.574,0.555,0.555,0.324,0.509,0.509,0.602,0.926,0.324,1.018,1.296,0.648,0.509,1.018,0.926,1.574,0.879,0.648,0.694,1.759,14.387,14.244,13.595,12.955,14.185,13.789,0
Negative_728,0.987,0.543,0.74,0.395,0.691,0.592,0.691,0.592,0.346,1.431,2.419,0.74,0.592,1.431,0.888,1.481,0.987,0.197,0.543,1.333,13.075,13.903,13.85,13.612,13.568,14.37,0
Negative_729,2.5,1.375,0.375,0.125,0.75,0.25,0.75,2.0,0.375,0.375,2.875,0.375,0.25,0.0,1.5,1.25,0.625,0.125,0.125,0.375,12.068,14.713,13.599,14.606,13.198,15.441,0
Negative_730,1.188,0.84,0.553,0.43,0.287,1.229,0.615,1.27,0.574,0.533,1.454,0.963,0.328,0.389,0.901,1.618,0.86,0.246,0.43,0.942,13.505,13.951,14.186,13.959,14.648,14.1,0
Negative_731,2.024,1.157,0.145,0.578,0.434,1.157,0.578,1.157,0.145,0.289,1.735,0.578,0.145,0.434,1.301,0.723,0.145,0.145,0.723,0.868,12.63,15.479,12.905,12.746,16.151,15.63,0
Negative_732,0.975,0.77,1.129,0.564,0.718,1.129,0.77,0.667,0.359,0.462,2.668,0.616,0.359,0.77,0.975,1.899,0.872,0.205,0.308,0.924,13.436,14.507,12.922,13.548,14.653,13.796,0
Negative_733,2.004,0.2,0.2,0.802,0.401,1.002,1.203,1.403,0.601,0.2,2.004,0.2,0.802,1.403,2.004,0.601,0.601,0.401,1.002,0.802,13.698,13.823,12.396,13.172,15.375,13.698,0
Negative_734,1.185,1.459,0.182,0.365,0.182,0.729,0.365,1.824,0.182,0.182,1.459,0.274,0.274,0.821,0.912,0.821,0.365,0.274,0.274,0.274,13.9,14.489,14.068,15.94,14.719,14.483,0
Negative_735,1.343,0.954,0.354,0.354,0.247,0.742,0.778,0.848,0.389,0.778,1.909,0.601,0.495,0.636,1.308,1.096,0.848,0.354,0.318,1.025,13.708,14.93,13.716,13.377,14.208,14.684,0
Negative_736,0.681,0.881,0.601,0.601,0.2,0.922,0.601,1.242,0.521,0.881,1.523,0.481,0.2,0.561,0.881,0.601,0.881,0.401,0.481,0.761,14.494,15.565,14.008,13.09,13.737,15.203,0
Negative_737,0.532,0.919,0.58,0.677,0.773,0.822,0.628,0.773,0.314,0.846,1.16,0.87,0.193,0.822,0.846,0.991,0.798,0.218,0.677,0.943,14.446,15.007,14.266,13.619,14.029,14.252,0
Negative_738,0.316,0.632,0.948,0.0,0.632,1.263,1.895,1.58,0.948,0.0,1.895,0.316,0.948,1.263,2.211,2.211,0.632,0.0,0.316,1.895,13.423,14.547,14.697,13.682,11.771,11.98,0
Negative_739,1.957,0.618,0.309,0.669,0.309,0.824,0.618,1.391,0.412,0.875,2.06,0.927,0.515,0.463,0.773,1.339,0.979,0.0,0.155,1.288,13.152,14.355,14.495,13.844,13.045,14.627,0
Negative_740,1.615,1.128,0.436,0.385,0.154,1.051,1.102,0.948,0.205,0.513,1.487,0.974,0.436,0.179,1.436,1.692,1.282,0.103,0.077,1.025,14.035,14.003,14.709,13.192,13.622,14.214,0
Negative_741,0.707,0.926,0.707,0.853,0.39,0.902,1.243,0.731,0.463,0.926,1.122,0.609,0.585,0.561,1.463,1.731,1.243,0.146,0.561,0.707,14.224,14.382,13.238,13.677,14.108,13.793,0
Negative_742,1.067,0.934,0.774,0.694,0.32,1.2,0.48,1.147,0.133,0.427,1.307,1.414,0.08,0.347,0.934,1.948,0.8,0.187,0.24,0.934,14.76,13.346,14.875,13.577,13.961,14.114,0
Negative_743,0.95,0.95,0.57,0.76,0.127,0.886,0.886,1.329,1.013,0.506,1.773,0.38,0.253,0.38,1.013,0.633,0.443,0.253,0.19,1.329,14.28,14.061,13.805,14.207,14.054,14.968,0
Negative_744,0.994,0.632,0.813,0.903,0.542,1.084,0.632,0.452,0.361,0.723,2.62,0.903,0.813,0.542,0.994,0.452,1.265,0.271,0.361,0.903,14.261,13.757,13.733,12.838,14.538,14.611,0
Negative_745,1.153,0.887,0.443,0.709,0.443,0.887,0.532,0.798,0.709,0.443,2.927,0.621,0.266,0.443,0.709,1.596,0.709,0.0,0.266,1.419,14.519,14.799,12.915,14.711,13.617,13.474,0
Negative_746,1.386,0.762,0.254,0.439,0.277,1.293,0.577,1.57,0.531,0.416,1.709,0.369,0.162,0.762,0.901,0.993,0.785,0.231,0.323,1.247,13.863,14.897,14.215,13.308,14.253,14.477,0
Negative_747,0.786,0.733,0.585,0.873,0.777,1.135,0.672,1.196,0.559,0.594,1.388,0.603,0.201,0.454,1.179,1.249,0.856,0.288,0.471,1.039,13.645,13.856,14.497,14.106,13.989,14.27,0
Negative_748,1.255,0.709,0.273,0.327,0.437,0.546,0.218,0.928,0.709,0.819,1.473,0.546,0.546,1.201,0.655,0.873,0.764,0.6,0.819,1.037,13.644,14.064,13.857,15.183,14.329,14.189,0
Negative_749,1.187,0.957,0.574,0.804,0.153,0.689,0.612,1.569,0.536,0.651,0.919,0.536,0.23,0.344,1.531,1.646,0.957,0.115,0.651,1.301,14.294,14.381,13.575,13.256,14.541,13.99,0
Negative_750,0.96,0.658,0.576,0.741,0.713,1.097,0.795,1.399,0.494,0.384,1.207,0.823,0.247,0.768,1.536,1.646,0.768,0.165,0.439,0.795,12.911,15.197,14.54,13.487,13.479,14.176,0
Negative_751,1.032,1.032,0.258,1.29,0.258,1.032,1.934,1.805,0.129,0.0,1.29,0.516,0.903,0.516,1.934,1.805,1.29,0.0,0.0,0.516,12.383,14.128,13.812,14.566,12.812,14.759,0
Negative_752,1.288,0.931,0.574,0.745,0.869,0.822,0.512,1.272,0.528,0.45,1.055,0.729,0.186,0.403,0.931,1.164,0.853,0.279,0.559,0.884,13.998,14.336,13.487,14.238,14.013,14.892,0
Negative_753,1.638,1.04,0.288,0.62,0.575,1.018,0.664,1.35,0.598,0.398,1.593,0.332,0.199,0.354,0.863,1.173,0.929,0.199,0.243,1.239,13.682,14.241,13.942,14.226,14.103,14.494,0
Negative_754,1.169,1.22,0.356,0.661,0.305,0.712,0.712,1.067,0.153,0.305,1.169,0.254,0.203,0.61,1.677,1.271,0.864,0.457,0.203,1.271,14.176,13.246,13.781,13.993,14.783,15.383,0
Negative_755,1.127,0.793,0.25,0.668,0.793,1.378,0.668,1.044,0.376,0.793,1.336,0.71,0.209,0.668,1.211,0.751,0.417,0.25,0.376,0.543,14.417,14.503,14.223,13.67,15.157,13.67,0
Negative_756,1.233,0.915,0.534,0.75,0.25,1.114,0.631,1.375,0.432,0.545,1.341,0.926,0.261,0.261,1.301,2.239,0.835,0.091,0.182,0.915,13.698,14.061,13.956,14.174,14.005,13.972,0
Negative_757,1.299,1.094,0.479,0.513,0.444,0.649,0.581,1.128,0.308,0.957,2.12,0.444,0.376,0.649,0.82,2.017,0.991,0.137,0.479,1.197,12.913,14.773,13.522,14.79,13.505,13.814,0
Negative_758,1.196,0.797,0.531,0.797,0.332,1.063,0.863,0.996,0.398,0.531,1.328,0.863,0.531,0.664,1.063,0.731,0.731,0.332,0.465,0.863,14.292,13.455,14.345,14.27,13.87,14.692,0
Negative_759,1.205,1.174,0.371,0.618,0.618,0.865,0.587,1.607,0.556,0.433,1.205,0.309,0.185,0.309,1.082,1.144,0.773,0.247,0.371,0.835,13.974,14.365,14.17,14.924,13.568,14.503,0
Negative_760,1.06,1.228,0.763,0.67,0.316,0.651,0.632,0.837,0.13,0.558,1.618,0.409,0.428,0.577,1.023,0.874,0.707,0.223,0.353,0.8,13.941,14.738,13.948,13.401,15.216,14.897,0
Negative_761,0.873,0.582,0.825,0.243,0.728,0.873,0.582,0.922,0.388,0.776,1.892,1.067,0.194,1.116,0.631,0.922,0.631,0.388,0.388,0.776,14.657,14.294,13.525,14.183,15.049,13.495,0
Negative_762,1.464,1.068,0.198,0.58,0.32,0.992,0.519,1.434,0.259,0.29,2.425,0.336,0.168,0.336,1.297,1.129,0.686,0.152,0.152,1.144,14.067,13.97,13.977,14.762,13.85,14.426,0
Negative_763,0.81,0.736,0.515,0.81,1.03,0.883,0.368,1.325,0.147,0.221,1.545,0.81,0.368,0.662,0.662,1.325,0.515,0.294,0.589,0.736,14.674,13.706,13.871,13.024,15.485,14.889,0
Negative_764,1.193,0.564,0.214,0.772,0.243,1.914,0.436,2.086,0.243,0.579,1.279,0.2,0.093,0.486,1.557,2.122,1.414,0.179,0.35,1.329,14.034,14.207,13.594,13.991,13.879,13.042,0
Negative_765,0.803,0.584,0.365,0.876,0.584,1.022,0.73,1.314,0.657,0.73,1.387,0.73,0.292,0.365,0.73,0.949,0.803,0.146,0.657,1.533,14.777,15.731,12.626,13.259,14.472,13.877,0
Negative_766,1.192,0.553,0.724,0.638,0.468,0.553,0.851,1.575,0.596,0.894,1.49,0.638,0.213,0.468,0.766,1.149,0.979,0.341,0.596,1.192,14.536,14.6,13.647,14.481,13.171,13.687,0
Negative_767,0.635,1.046,0.486,0.635,1.158,1.158,0.785,0.822,0.561,0.635,0.934,1.158,0.112,0.598,0.822,1.345,0.448,0.262,0.336,0.299,13.277,15.206,14.067,14.658,14.195,14.359,0
Negative_768,1.677,1.412,0.177,0.794,0.265,1.059,0.441,0.353,0.177,0.441,1.059,0.883,0.088,0.618,1.236,1.148,0.618,0.177,0.177,0.618,13.908,13.264,13.378,14.908,15.921,15.203,0
Negative_769,0.962,0.722,0.615,0.935,0.454,0.775,0.775,0.641,0.615,0.829,2.031,0.935,0.401,0.508,1.39,2.165,1.229,0.08,0.428,0.909,13.997,13.371,13.754,13.754,13.963,13.763,0
Negative_770,0.865,0.988,0.679,0.587,0.37,0.772,0.278,0.957,0.587,1.142,1.544,0.556,0.278,0.648,0.648,1.112,1.019,0.093,0.525,1.297,13.54,14.944,14.145,13.696,14.175,14.556,0
Negative_771,0.727,0.485,0.808,0.242,0.727,0.485,0.242,0.808,0.323,1.454,2.827,0.727,0.162,1.293,0.808,1.616,1.293,0.727,0.565,1.373,13.675,14.533,13.888,12.242,14.153,13.817,0
Negative_772,0.927,0.759,0.169,0.59,0.759,0.927,0.674,0.759,0.253,1.433,2.024,0.674,0.422,0.59,0.59,1.602,0.927,0.084,0.759,0.927,13.268,14.734,14.433,14.568,14.037,13.109,0
Negative_773,1.606,0.99,0.442,0.545,0.338,0.769,0.595,1.264,0.378,0.303,1.817,0.185,0.139,0.52,1.072,1.382,0.837,0.317,0.367,1.46,14.522,13.549,14.131,14.2,14.193,14.078,0
Negative_774,1.626,0.528,1.22,1.179,0.203,1.301,1.748,0.732,0.569,0.813,1.829,0.772,0.732,0.407,1.504,1.545,1.098,0.122,0.244,1.016,12.962,13.614,13.864,13.106,13.547,13.72,0
Negative_775,1.8,1.329,0.171,0.729,0.3,0.857,0.257,1.329,0.257,0.171,1.758,0.129,0.171,0.472,0.729,0.6,0.514,0.086,0.214,0.814,14.408,14.192,13.843,15.125,14.732,15.011,0
Negative_776,0.711,0.914,0.609,0.66,0.863,0.812,0.812,1.066,0.406,1.168,1.066,0.508,0.355,0.863,1.32,0.812,0.66,0.203,0.406,0.863,14.349,14.131,14.168,14.078,14.146,14.048,0
Negative_777,0.667,0.371,0.89,0.89,0.148,0.445,0.89,2.447,0.371,1.409,4.301,0.593,0.222,0.297,1.335,0.89,1.038,0.0,0.148,1.631,14.541,13.753,12.671,12.32,13.886,13.848,0
Negative_778,1.394,0.927,0.596,0.685,0.484,0.894,0.741,0.935,0.379,0.701,1.612,0.604,0.314,0.572,1.08,1.136,0.83,0.137,0.411,1.08,13.876,14.0,14.186,13.759,14.403,14.264,0
Negative_779,1.19,0.974,0.352,0.595,0.243,0.974,0.487,1.271,0.189,0.352,1.433,0.757,0.189,0.649,1.19,0.757,0.947,0.243,0.243,1.055,14.281,13.83,14.64,13.964,14.555,14.64,0
Negative_780,1.67,1.012,0.658,0.304,0.051,0.708,0.86,1.214,0.455,0.354,1.619,1.366,0.253,0.455,2.227,1.366,0.81,0.101,0.253,0.81,13.031,14.023,13.982,14.942,13.634,13.841,0
Negative_781,0.966,1.024,0.389,0.519,0.433,1.11,0.75,1.067,0.49,0.678,1.326,1.182,0.303,0.346,1.081,1.168,0.692,0.303,0.216,0.721,13.692,14.725,14.105,14.017,14.12,14.578,0
Negative_782,2.13,0.533,1.171,0.533,0.107,0.639,0.426,1.491,0.745,1.065,1.598,0.852,0.852,0.213,0.745,3.408,3.728,0.107,0.426,1.385,13.093,14.156,13.148,13.414,12.162,11.874,0
Negative_783,1.029,1.054,0.637,0.686,0.319,0.931,0.588,1.029,0.343,0.564,1.127,0.907,0.441,0.392,1.225,1.299,0.76,0.196,0.196,1.103,12.968,14.451,14.384,13.798,14.584,14.985,0
Negative_784,1.082,0.976,0.424,0.636,0.297,0.806,0.509,1.358,0.318,0.636,1.209,0.488,0.382,0.551,1.061,0.743,0.679,0.382,0.233,0.806,14.29,15.213,14.269,14.324,14.276,14.052,0
Negative_785,1.468,0.571,0.503,0.503,0.299,1.413,0.394,0.544,0.136,0.503,0.652,2.243,0.19,0.299,3.303,1.223,3.86,0.095,0.326,0.557,12.365,14.388,13.835,13.529,13.749,13.052,0
Negative_786,0.733,1.205,0.506,0.733,0.611,1.135,0.925,1.117,0.506,0.436,1.117,0.646,0.471,0.489,0.786,1.676,0.559,0.14,0.541,0.402,14.218,13.872,14.461,14.196,14.314,14.204,0
Negative_787,1.088,0.967,0.604,0.483,1.33,0.604,0.483,0.725,0.483,0.725,2.055,0.846,0.242,0.242,2.538,1.813,0.725,0.483,0.242,1.813,12.759,16.004,13.989,13.6,12.666,12.491,0
Negative_788,0.0,3.891,0.0,0.0,0.608,0.973,0.973,0.73,1.702,0.122,0.486,0.243,0.122,0.0,0.122,0.973,0.365,0.0,0.486,0.608,14.325,15.739,14.759,13.252,15.373,14.151,0
Negative_789,1.079,1.753,0.135,0.405,0.27,0.27,0.135,1.349,0.27,0.405,1.618,0.27,0.539,0.27,0.944,0.674,0.539,0.27,0.135,0.405,15.505,15.317,12.9,14.209,14.596,15.74,0
Negative_790,1.597,0.86,0.369,0.86,0.369,0.983,1.351,0.737,1.105,0.491,2.211,0.369,0.491,0.491,2.457,2.088,1.228,0.123,0.123,0.369,12.612,14.19,13.275,15.235,12.5,13.518,0
Negative_791,1.335,0.779,0.612,0.835,0.334,0.835,0.223,1.391,0.223,0.779,1.335,0.946,0.501,0.501,0.668,0.946,1.28,0.0,0.612,1.28,14.027,13.958,13.449,14.975,13.38,14.798,0
Negative_792,2.475,0.309,0.774,0.928,1.547,0.464,1.238,1.547,0.155,0.619,3.558,0.774,0.309,0.0,0.619,0.928,0.928,0.309,0.464,1.083,13.749,12.959,14.025,15.186,13.13,11.922,0
Negative_793,1.731,0.866,0.27,0.622,0.514,0.568,0.568,1.082,0.162,0.568,1.948,0.568,0.433,0.758,1.326,1.055,0.676,0.27,0.595,1.434,13.077,13.405,13.893,14.19,14.558,14.862,0
Negative_794,1.34,0.975,0.569,0.609,0.528,0.934,0.812,0.691,0.244,0.65,1.584,0.812,0.406,0.487,0.731,0.731,0.772,0.284,0.406,0.569,14.142,14.764,14.595,13.881,13.195,15.287,0
Negative_795,1.481,0.463,0.185,0.648,0.463,0.74,0.74,1.573,0.463,0.74,1.943,1.388,0.74,0.093,0.833,1.203,0.925,0.185,0.463,1.295,14.567,12.886,13.905,13.251,15.495,13.333,0
Negative_796,1.391,0.876,0.438,0.489,0.386,0.927,0.361,1.03,0.361,0.593,1.674,0.644,0.361,0.721,0.927,1.03,0.953,0.386,0.644,1.082,13.824,13.641,14.618,13.565,14.955,14.122,0
Negative_797,1.459,0.639,0.274,0.456,0.912,1.095,1.368,1.095,0.091,0.365,0.821,2.645,0.274,0.547,0.547,0.547,1.186,0.365,0.182,0.456,14.251,13.508,14.205,13.967,15.561,13.186,0
Negative_798,1.486,1.661,0.787,0.262,1.224,1.399,0.262,0.874,0.088,0.612,1.574,0.962,0.35,0.262,0.962,0.787,0.699,0.35,0.35,0.787,14.038,12.897,13.952,13.92,14.314,15.14,0
Negative_799,1.385,0.956,0.484,0.715,0.319,1.0,0.583,1.451,0.385,0.341,1.627,0.363,0.275,0.528,1.165,0.879,0.627,0.253,0.22,1.154,14.29,13.959,14.224,13.966,14.488,14.363,0
Negative_800,1.168,1.275,0.266,0.478,0.425,0.478,0.637,1.381,0.319,0.478,2.549,0.478,0.159,0.319,0.637,1.168,0.212,0.266,0.319,0.743,15.048,15.199,13.232,13.631,15.502,13.631,0
Negative_801,1.208,0.708,0.333,0.5,0.5,1.292,0.792,0.917,0.333,0.917,2.25,0.708,0.333,0.583,0.667,1.583,1.083,0.083,0.333,0.875,13.343,14.839,14.103,14.039,13.855,13.823,0
Negative_802,0.591,0.532,0.916,0.975,0.532,0.975,0.414,1.093,0.473,0.916,1.093,0.975,0.384,0.827,0.857,1.241,1.034,0.207,0.561,0.975,13.569,13.531,14.535,14.48,13.935,14.379,0
Negative_803,1.55,1.252,0.253,0.522,0.194,1.013,0.566,1.565,0.298,0.224,1.863,0.328,0.194,0.417,1.327,1.073,0.611,0.238,0.224,0.641,14.038,14.231,14.181,13.959,14.547,14.691,0
Negative_804,1.391,0.956,0.435,0.782,0.435,0.956,0.522,0.782,0.435,0.869,1.912,0.348,0.348,0.695,1.391,0.695,0.869,0.348,0.261,0.782,14.49,15.091,12.71,14.072,12.695,15.73,0
Negative_805,1.474,0.447,0.76,0.536,0.179,0.625,1.609,1.117,0.402,0.715,1.162,0.983,0.76,0.402,1.698,1.877,1.43,0.179,0.938,0.849,13.995,14.195,13.741,13.415,13.025,13.488,0
Negative_806,2.055,0.474,0.79,0.738,0.421,1.001,0.738,1.317,0.158,0.896,1.581,0.79,0.369,0.632,0.632,1.106,1.317,0.053,0.421,1.475,12.919,13.784,13.224,13.928,15.039,14.14,0
Negative_807,1.469,1.329,0.07,0.63,0.14,1.259,0.49,1.329,0.14,0.35,1.049,0.07,0.21,0.42,0.63,0.63,0.42,0.21,0.35,0.979,14.612,14.867,14.642,14.8,15.05,13.857,0
Negative_808,1.419,1.064,0.0,0.71,0.532,0.798,0.177,1.331,0.089,0.355,1.508,0.266,0.355,0.355,0.532,1.331,0.444,0.532,0.266,0.532,14.265,14.693,14.763,14.202,15.128,14.353,0
Negative_809,0.715,0.68,0.711,0.833,0.523,0.737,0.754,1.22,0.449,0.85,1.22,0.479,0.305,0.75,0.754,1.395,0.902,0.41,0.554,0.841,13.958,13.747,14.727,14.237,14.071,14.177,0
Negative_810,1.124,0.609,0.515,0.656,0.562,0.89,1.077,1.171,0.468,1.077,1.499,0.703,0.328,0.515,0.89,1.124,1.031,0.187,0.609,0.984,13.184,14.113,13.993,12.711,14.265,15.715,0
Negative_811,0.914,0.914,0.566,0.784,0.958,1.262,1.132,0.827,0.305,0.392,1.393,0.697,0.479,0.479,1.088,1.35,0.784,0.131,0.305,1.045,13.725,14.523,13.361,14.831,14.096,13.662,0
Negative_812,0.769,1.076,1.0,0.615,0.384,1.0,0.692,0.615,0.308,0.615,1.691,1.076,0.538,0.615,0.846,1.538,0.692,0.077,0.308,0.615,14.549,15.996,13.216,13.344,13.562,14.263,0
Negative_813,2.185,0.771,0.386,0.771,0.386,1.413,1.349,2.185,0.193,0.128,1.413,1.092,0.386,0.257,1.028,1.542,0.835,0.064,0.257,0.835,11.805,13.964,13.78,14.593,14.514,13.868,0
Negative_814,1.752,0.604,0.544,0.423,0.544,0.544,0.483,1.208,0.362,0.785,2.658,0.544,0.483,0.846,0.785,1.631,1.268,0.483,0.664,0.966,14.906,12.972,12.928,14.669,13.201,13.746,0
Negative_815,1.316,0.97,0.277,0.519,0.312,0.692,0.623,1.42,0.381,0.416,1.939,0.312,0.519,0.554,1.212,0.97,0.554,0.381,0.589,1.212,14.263,14.089,13.452,14.081,13.74,15.211,0
Negative_816,0.853,0.924,0.64,0.356,0.782,1.92,0.924,0.64,0.284,0.782,1.849,0.569,0.427,0.284,0.711,1.778,0.498,0.284,0.284,0.782,13.767,14.842,14.157,13.261,14.359,14.04,0
Negative_817,1.021,1.634,0.306,0.102,0.408,0.204,0.511,0.715,0.102,0.408,0.919,1.634,0.306,0.102,0.408,0.817,0.613,0.0,0.511,1.225,15.601,15.045,13.839,14.681,13.349,15.541,0
