seq_name,APAAC1,APAAC2,APAAC3,APAAC4,APAAC5,APAAC6,APAAC7,APAAC8,APAAC9,APAAC10,APAAC11,APAAC12,APAAC13,APAAC14,APAAC15,APAAC16,APAAC17,APAAC18,APAAC19,APAAC20,APAAC21,APAAC22,APAAC23,APAAC24,APAAC25,APAAC26,APAAC27,APAAC28,APAAC29,APAAC30,APAAC31,APAAC32,druggable
Negative_662,8.453,7.607,2.536,2.536,0.845,4.226,5.917,4.226,1.691,4.226,8.453,7.607,1.691,0.0,10.142,11.833,4.226,1.691,3.381,4.226,2.388,1.146,-0.621,2.006,-2.818,0.86,0.573,0.955,-7.975,-7.545,9.981,5.54,0
Negative_663,7.127,5.702,3.564,2.851,1.426,5.702,2.138,6.415,0.713,1.426,2.851,9.266,0.713,1.426,6.415,8.553,4.989,0.713,1.426,5.702,3.521,8.07,-3.441,3.323,-0.989,5.103,3.283,9.533,-1.741,0.791,-3.797,-2.769,0
Negative_664,11.568,3.305,1.653,2.754,2.203,2.203,1.101,9.365,1.653,2.754,5.508,3.856,1.101,3.856,3.856,2.754,6.61,1.101,3.856,6.61,0.621,-1.01,3.456,-1.243,6.485,6.718,7.65,2.718,-0.583,-2.796,1.049,-0.738,0
Negative_665,6.105,3.885,2.775,3.885,2.22,5.735,3.515,5.365,2.405,4.44,6.29,4.44,2.59,3.145,4.81,7.4,4.255,0.925,1.85,6.475,0.495,4.62,3.672,2.97,-1.65,-0.66,1.898,1.485,0.0,-0.949,3.589,2.021,0
Negative_666,2.75,3.438,4.814,0.688,1.376,0.688,2.75,2.75,5.502,1.376,13.066,2.063,2.063,3.438,2.063,5.502,4.126,2.75,1.376,2.063,3.555,4.783,-0.226,4.428,5.01,4.105,3.426,2.683,3.103,4.783,-1.551,1.261,0
Negative_667,11.607,8.083,3.109,5.182,2.073,4.974,4.353,7.876,2.694,3.109,12.643,4.145,1.658,4.145,7.876,10.985,4.353,2.28,1.658,7.876,1.051,1.771,-1.826,-1.992,0.885,0.996,0.609,0.553,-4.151,-3.486,-3.597,-1.494,0
Negative_668,6.154,5.752,1.672,3.88,2.408,7.558,5.485,5.886,3.278,3.411,13.711,4.682,1.94,3.411,6.555,8.027,5.084,2.074,2.007,5.552,0.985,2.611,-1.576,-0.887,2.365,2.167,0.64,1.773,-0.296,0.345,-3.3,-3.35,0
Negative_669,13.319,6.801,1.417,3.684,3.117,4.534,0.567,8.501,1.417,0.85,7.652,2.267,0.85,1.7,11.336,6.234,3.117,0.85,1.983,2.55,-0.414,3.269,1.903,4.013,6.041,5.585,-1.903,1.903,-1.407,2.151,-3.848,-0.041,0
Negative_670,4.17,4.53,2.646,3.568,1.283,6.135,4.05,4.37,1.804,2.165,6.576,5.573,1.323,1.483,6.495,10.986,4.611,0.321,0.842,3.609,1.914,3.904,0.765,3.1,-0.88,2.602,2.22,4.592,0.077,2.641,0.191,2.334,0
Negative_671,5.182,4.145,2.073,6.218,4.145,2.073,3.11,11.4,3.11,3.11,14.51,5.182,1.037,9.328,9.328,16.583,4.145,5.182,2.073,4.145,11.434,5.862,-1.161,0.348,-2.902,-3.018,-8.125,-9.867,-3.598,-1.045,-2.263,-1.741,0
Negative_672,4.945,4.006,5.759,4.195,1.44,4.257,8.451,5.759,1.314,3.569,8.014,3.443,3.13,2.128,7.763,10.768,5.446,0.251,1.378,4.195,1.083,2.391,-0.586,1.624,-2.12,1.308,1.94,2.255,1.037,2.075,-0.496,-0.722,0
Negative_673,5.118,2.665,6.175,2.115,0.254,2.834,10.363,6.134,1.523,2.326,6.134,3.215,3.849,1.396,12.435,10.194,4.611,0.169,0.296,5.456,0.742,1.614,1.614,1.963,-0.175,0.611,0.698,1.134,1.92,1.527,0.044,1.047,0
Negative_674,7.758,7.758,3.879,1.552,6.206,7.758,1.552,9.31,0.775,2.327,8.534,6.206,0.775,0.775,6.983,3.879,3.104,0.775,0.775,3.879,-1.987,3.51,-0.254,7.738,-3.425,-0.55,-1.564,-0.254,1.649,0.973,5.793,3.805,0
Negative_675,6.215,3.551,3.774,4.217,1.775,5.327,3.996,7.546,3.329,3.329,7.103,2.885,4.439,2.22,4.883,7.546,6.215,0.666,2.22,6.215,0.044,-1.88,0.394,-0.131,2.186,4.373,-0.612,0.087,2.405,1.399,2.842,1.443,0
Negative_676,7.057,5.096,3.529,7.449,0.784,4.705,4.313,9.018,1.176,6.273,6.665,6.665,0.784,3.92,10.585,11.369,6.665,1.96,2.353,7.449,-9.919,-7.655,5.93,6.685,-4.367,-1.941,1.725,3.073,-2.318,-0.539,-0.485,1.995,0
Negative_677,6.607,5.781,3.304,4.955,1.651,4.955,3.304,7.846,2.478,4.955,10.737,7.02,2.478,3.304,7.02,7.02,4.542,0.826,1.651,10.323,0.252,-1.461,-1.562,-2.569,0.252,6.196,-1.36,1.511,-4.987,-3.073,2.62,3.426,0
Negative_678,8.956,5.657,1.886,3.3,8.014,5.185,3.771,8.956,0.472,0.472,7.542,1.414,1.414,3.771,6.6,4.714,1.886,0.0,1.414,1.886,1.237,3.518,0.387,-0.541,3.595,1.662,4.136,1.971,1.198,1.778,1.624,2.126,0
Negative_679,8.22,8.22,0.685,2.055,0.0,1.37,4.11,6.85,2.74,2.74,15.755,4.11,2.055,2.055,6.165,8.905,2.055,1.37,0.685,2.74,2.652,1.948,4.849,1.575,-2.404,-0.58,1.575,-0.912,6.382,4.683,-1.368,-1.285,0
Negative_680,9.75,4.431,1.773,7.09,2.659,1.773,0.886,15.067,0.886,3.545,1.773,5.318,1.773,0.886,6.204,3.545,0.886,0.0,0.0,0.886,-2.973,4.217,3.353,3.699,-0.83,3.664,5.047,8.745,-0.207,4.286,-0.38,2.247,0
Negative_681,9.239,10.779,1.924,4.62,1.924,7.699,2.694,7.699,4.235,3.85,14.242,1.924,1.54,3.85,11.163,6.159,4.235,1.155,2.309,8.468,-5.321,-1.207,-0.439,2.249,4.388,2.359,-6.363,-4.059,-1.207,-0.219,0.11,-0.0,0
Negative_682,5.228,7.407,1.525,3.05,4.575,6.753,4.793,6.972,3.703,4.139,9.368,1.961,1.089,4.139,6.535,7.625,5.446,1.961,2.396,4.575,1.958,4.149,0.42,3.497,-0.326,0.373,-0.932,0.047,-0.373,-0.886,-1.026,-0.14,0
Negative_683,6.029,6.029,2.68,3.35,0.67,4.689,0.67,4.019,0.67,2.01,10.718,2.01,2.68,0.0,4.689,5.359,3.35,0.67,3.35,1.34,5.101,4.906,-0.715,-1.852,-0.845,0.65,7.44,7.407,3.216,4.776,2.014,2.924,0
Negative_684,3.766,4.267,2.008,2.008,1.506,3.263,3.263,5.522,2.008,1.255,8.283,2.51,0.753,2.008,7.028,5.774,5.271,1.004,2.259,4.016,3.355,3.626,5.185,4.1,1.999,1.999,3.592,1.898,2.203,1.084,0.881,2.304,0
Negative_685,6.485,3.931,2.162,2.948,0.983,4.52,15.919,5.699,1.179,4.914,5.503,2.554,2.162,2.358,6.682,6.289,8.254,0.59,0.786,6.093,-3.78,0.36,-0.36,1.395,5.851,5.086,-0.9,-0.0,2.61,0.135,-0.675,0.27,0
Negative_686,16.033,12.025,6.681,5.344,2.672,8.017,6.681,9.353,1.336,6.681,13.361,8.017,1.336,4.008,6.681,8.017,2.672,1.336,2.672,9.353,-8.995,-2.579,-18.188,-11.839,-15.476,-6.019,5.291,10.582,8.73,5.489,1.918,-1.19,0
Negative_687,3.727,5.325,1.065,0.532,9.052,0.0,3.195,7.987,0.0,0.0,0.0,1.065,0.532,1.065,4.26,13.312,1.065,0.0,0.0,0.532,10.833,5.061,9.172,2.662,5.93,2.478,5.087,1.792,1.292,0.949,1.265,0.764,0
Negative_688,7.118,9.06,1.294,5.824,3.883,7.766,8.412,5.824,3.883,5.177,14.884,3.883,3.883,5.177,11.001,12.943,7.766,2.589,5.177,12.295,-15.644,-8.822,-0.965,-2.688,0.551,0.758,-6.065,-2.136,2.412,-0.207,-3.446,-1.585,0
Negative_689,3.941,1.576,0.0,1.576,0.788,0.788,0.788,0.788,1.576,7.882,6.306,0.788,3.153,0.0,3.153,2.365,3.153,0.788,0.788,7.094,8.347,1.513,7.614,1.301,4.847,0.828,6.503,3.712,6.479,4.28,6.29,0.993,0
Negative_690,6.333,5.774,0.745,5.216,3.725,7.078,4.097,5.029,1.303,2.794,8.755,4.656,2.049,3.725,7.264,12.48,5.774,2.049,0.372,4.284,0.468,1.356,0.701,2.478,2.665,4.208,-0.655,-0.795,-2.431,0.281,-1.917,0.14,0
Negative_691,2.085,4.586,3.752,1.251,3.335,4.586,4.169,3.752,1.668,5.003,6.671,5.003,1.251,1.251,2.918,3.752,3.752,1.251,2.085,3.752,10.046,6.061,5.138,0.988,3.129,-0.922,0.856,-2.174,3.129,2.372,3.129,2.372,0
Negative_692,15.212,3.803,1.902,1.902,0.475,2.852,4.04,9.982,2.377,1.426,5.942,3.328,2.852,1.663,10.458,5.942,3.328,0.713,2.852,3.09,5.175,1.472,2.061,-0.0,4.417,2.692,1.599,0.926,-0.252,-2.861,0.084,0.547,0
Negative_693,5.247,7.432,6.558,7.87,3.936,6.121,5.685,8.307,4.809,10.93,10.93,5.685,4.372,3.06,6.558,10.056,8.307,1.749,3.936,12.679,0.067,-1.208,-5.369,-9.128,-3.02,2.081,-0.604,-0.805,-0.671,-3.154,-4.899,-7.517,0
Negative_694,8.059,7.253,1.612,0.0,1.612,3.223,4.029,4.029,0.0,4.029,6.447,0.806,0.806,4.029,3.223,3.223,2.418,1.612,3.223,5.641,7.572,2.97,-0.718,3.916,3.231,1.893,7.017,0.49,6.821,6.364,-1.534,-3.296,0
Negative_695,5.51,3.757,0.251,3.757,1.002,9.768,1.753,4.258,0.501,0.251,5.009,0.751,0.251,0.251,7.514,2.505,2.004,0.751,0.751,1.503,1.667,3.751,1.771,10.289,1.12,4.793,4.35,12.139,-4.35,2.449,0.547,9.377,0
Negative_696,2.747,8.242,1.373,5.495,1.373,1.373,8.242,2.747,2.747,2.747,6.868,8.242,4.121,5.495,6.868,4.121,5.495,0.0,5.495,4.121,-3.736,3.692,5.187,1.67,-6.813,-1.978,-0.571,1.055,-2.857,0.879,11.253,4.308,0
Negative_697,4.035,0.576,3.459,3.459,3.459,3.459,6.34,4.035,1.153,5.187,7.493,6.916,1.153,3.459,7.493,9.222,3.459,1.153,2.305,9.222,-2.176,0.218,5.701,3.655,0.783,-2.045,4.787,-0.261,3.22,1.262,-1.349,-0.827,0
Negative_698,8.778,5.775,0.462,3.465,2.541,4.389,3.927,6.468,2.31,0.924,9.702,1.617,1.386,1.386,10.395,5.082,3.003,0.231,0.924,2.31,1.239,1.426,4.992,5.293,4.73,3.303,0.526,1.089,-1.464,1.689,1.464,0.638,0
Negative_699,7.742,5.63,2.111,3.519,0.704,5.63,9.148,8.445,0.704,0.704,11.26,1.408,1.408,3.519,5.63,7.038,1.408,2.111,0.704,0.704,5.408,6.481,-0.716,3.181,3.936,2.306,0.636,2.425,-1.034,1.551,-1.431,-2.266,0
Negative_700,7.124,6.836,2.231,3.958,1.583,6.045,6.117,6.836,4.03,3.094,11.226,3.67,1.44,4.534,8.06,8.707,5.325,1.008,1.583,9.211,-1.642,-0.462,0.359,0.821,1.077,1.744,-1.693,0.359,-0.564,-0.513,-1.488,-0.616,0
Negative_701,7.962,6.21,3.026,4.379,1.593,6.689,4.299,8.202,2.309,2.787,11.466,2.229,0.956,2.548,7.882,7.962,6.768,1.831,2.07,7.644,-3.063,-0.0,2.322,2.619,-1.63,-1.729,2.026,2.075,-3.014,-1.828,2.026,1.383,0
Negative_702,3.217,4.91,2.201,2.54,2.032,3.556,2.032,2.37,2.201,2.709,5.926,4.233,1.524,1.524,5.079,4.402,3.894,1.016,1.524,2.37,3.526,2.015,3.793,3.052,1.363,3.733,5.807,6.726,1.748,3.437,2.756,2.785,0
Negative_703,4.185,1.91,2.456,2.274,2.638,2.183,2.183,3.73,0.546,5.186,7.551,3.457,1.183,3.457,3.366,4.549,4.731,1.274,0.91,5.004,2.637,1.915,2.072,0.502,5.148,4.237,6.591,4.896,3.515,1.004,2.888,1.82,0
Negative_704,13.107,12.582,0.524,2.097,0.524,4.194,1.573,6.292,1.048,0.524,14.156,0.524,1.048,1.048,12.058,6.292,1.573,2.621,1.573,3.145,8.002,3.503,-3.633,0.562,3.374,1.644,4.066,3.503,-4.628,1.946,-3.46,-1.384,0
Negative_705,6.961,6.425,6.604,3.569,2.677,4.997,5.533,7.14,3.035,2.32,9.817,3.748,3.213,4.641,9.817,14.636,6.247,0.536,1.964,5.712,-1.644,-0.548,-5.26,-4.329,6.192,4.055,0.384,-0.274,-2.795,-2.521,-0.932,-1.918,0
Negative_706,12.892,3.131,2.394,3.868,0.552,6.446,7.551,5.34,2.21,3.315,6.078,3.131,2.394,1.105,4.604,6.446,9.025,1.105,1.657,9.392,0.509,1.945,2.686,0.417,2.501,-0.88,4.632,0.278,-0.463,-0.741,-1.482,-2.038,0
Negative_707,7.303,13.388,6.086,1.217,1.217,6.086,3.651,8.52,1.217,3.651,8.52,1.217,1.217,0.0,9.738,7.303,3.651,4.868,0.0,7.303,3.077,1.394,-0.24,4.183,1.779,7.308,0.817,1.202,-9.904,0.962,-4.712,-2.019,0
Negative_708,5.434,3.804,1.63,3.804,1.359,6.25,3.804,5.978,0.543,1.63,5.706,2.717,1.087,1.087,4.619,7.608,2.717,1.087,2.717,2.446,3.83,6.999,0.726,3.07,5.744,5.91,-0.198,1.651,0.363,2.212,1.717,1.948,0
Negative_709,5.903,2.445,4.055,2.504,1.669,4.293,3.458,7.573,0.656,2.683,4.114,5.784,0.894,5.307,6.976,15.921,7.931,0.418,0.775,4.591,2.331,2.155,0.923,3.474,1.011,2.726,-0.088,0.308,0.792,0.967,-1.935,-0.616,0
Negative_710,4.277,0.475,2.851,0.475,1.425,0.95,0.475,1.901,1.425,3.326,10.929,0.0,4.752,1.425,0.95,3.801,2.376,0.0,1.901,2.851,5.448,1.909,6.217,3.027,5.728,1.7,4.703,2.887,6.892,3.772,7.194,3.958,0
Negative_711,7.641,3.82,3.438,8.022,4.203,8.022,5.731,11.461,3.056,9.55,9.933,7.641,2.675,3.438,8.022,9.169,4.966,1.147,1.528,8.786,0.733,2.506,-3.606,-0.611,-0.367,-2.078,-2.995,-5.623,-1.711,1.161,-3.117,-6.54,0
Negative_712,10.469,7.328,1.57,5.758,2.094,8.899,5.758,11.517,2.094,2.094,13.087,2.617,1.57,4.188,7.328,8.375,5.235,2.094,3.141,10.992,5.636,0.93,-5.288,-4.126,2.266,6.392,-3.021,-3.428,-6.45,-4.474,-4.532,-0.116,0
Negative_713,8.223,7.274,1.581,3.479,1.266,7.59,4.427,8.223,2.214,1.897,16.13,2.846,1.897,1.897,11.701,7.59,4.111,2.846,1.266,7.274,0.622,4.668,5.394,3.942,-4.72,-1.919,-1.349,0.674,-3.631,-1.867,-3.268,-2.282,0
Negative_714,11.023,11.023,1.503,4.509,2.505,2.505,4.009,8.518,1.503,4.009,8.017,3.507,5.011,2.004,8.518,8.017,3.006,1.503,5.511,10.522,2.935,1.708,-2.775,0.053,3.148,1.708,-1.387,-2.241,-3.095,-4.109,-1.974,-0.694,0
Negative_715,7.559,8.314,3.023,4.535,4.535,6.047,3.779,10.581,3.779,3.779,6.047,4.535,1.512,3.779,3.023,2.267,6.047,0.0,3.023,7.559,-3.093,0.047,-2.249,0.609,0.141,2.109,4.311,1.453,-2.39,1.078,4.405,-0.141,0
Negative_716,6.214,4.143,2.762,2.072,0.691,4.143,5.523,4.143,2.072,0.0,7.595,6.214,2.072,2.762,7.595,8.286,4.143,0.0,2.072,2.072,-3.579,-1.23,0.597,1.79,7.159,6.6,-0.895,-1.715,9.135,9.582,-2.908,0.895,0
Negative_717,12.143,1.855,4.722,3.373,0.844,2.024,6.578,7.59,1.855,1.181,4.047,4.385,1.349,7.252,7.252,13.83,7.59,0.337,1.181,5.397,1.896,0.758,0.569,-1.043,2.038,2.512,-0.711,0.379,-2.322,-1.137,1.754,0.521,0
Negative_718,4.01,5.346,1.336,4.9,3.564,7.128,3.119,3.564,2.673,2.228,6.683,7.128,0.891,3.564,6.238,2.673,3.564,1.782,2.228,4.01,-3.333,-1.034,-2.835,-0.69,6.437,6.513,2.912,4.215,3.678,6.169,-0.383,1.724,0
Negative_719,9.276,6.524,3.568,5.403,3.16,5.301,7.747,7.849,2.039,3.874,12.844,5.811,1.529,4.791,7.238,7.238,4.485,2.65,2.345,7.136,-2.715,-2.77,-4.155,-3.102,2.715,3.158,-0.166,3.324,-4.266,-2.548,-0.111,-0.166,0
Negative_720,8.733,2.495,0.624,2.183,1.247,4.99,4.366,3.431,1.559,1.247,8.109,1.559,1.247,0.936,12.787,6.549,6.861,1.247,3.431,6.237,2.914,3.673,0.12,0.0,0.0,1.996,2.196,1.078,0.878,2.515,3.273,1.517,0
Negative_721,6.117,3.845,2.272,4.72,5.943,7.341,2.796,5.943,2.272,2.622,9.788,3.321,1.748,3.321,6.292,6.642,5.418,0.35,0.699,4.72,0.948,3.188,-3.447,-0.129,1.336,3.016,4.438,5.989,-2.025,-0.172,-1.293,1.982,0
Negative_722,10.765,8.611,4.305,5.228,3.999,7.996,3.383,11.379,2.768,6.458,9.841,7.074,3.691,3.691,3.999,7.382,5.536,0.615,5.536,7.074,-0.716,-0.239,-3.461,-0.716,-1.492,-0.298,-5.191,-2.148,-3.103,0.119,-3.878,1.79,0
Negative_723,9.536,7.572,1.402,3.926,2.244,5.328,7.011,6.451,3.646,2.805,10.657,3.365,1.402,3.085,6.451,7.292,3.926,2.805,2.524,5.328,-1.258,1.016,-2.177,-0.387,2.564,0.581,-0.822,1.209,2.516,1.742,-0.484,-1.258,0
Negative_724,7.967,5.424,2.203,5.085,1.525,3.729,5.085,8.476,3.051,3.051,10.17,3.221,2.034,3.221,8.983,7.628,3.39,1.356,2.543,6.78,6.455,1.804,0.759,-0.19,-1.187,-2.61,1.566,-1.044,-2.515,-1.993,2.563,1.471,0
Negative_725,4.713,9.133,2.062,2.946,1.473,3.535,4.419,5.892,2.062,1.768,11.195,3.241,2.357,2.062,4.713,5.008,3.83,0.295,1.178,2.357,1.151,1.782,-5.531,-3.192,7.35,9.948,5.271,3.712,0.631,0.78,0.705,3.155,0
Negative_726,11.234,8.663,2.666,5.332,2.284,6.855,5.903,14.567,4.094,4.475,12.186,1.619,2.57,4.856,8.092,7.616,6.283,0.286,2.666,10.378,-3.679,-1.288,-3.74,-3.74,-2.575,-2.146,-0.49,-0.184,-0.061,-0.858,-2.575,-1.288,0
Negative_727,5.23,1.846,1.846,1.077,1.692,1.692,1.999,3.077,1.077,3.384,4.307,2.153,1.692,3.384,3.077,5.23,2.923,2.153,2.307,5.845,4.367,2.352,2.352,2.688,4.843,4.871,5.935,4.675,3.863,2.128,2.772,3.163,0
Negative_728,3.625,1.994,2.719,1.45,2.538,2.175,2.538,2.175,1.269,5.256,8.881,2.719,2.175,5.256,3.262,5.437,3.625,0.725,1.994,4.894,6.179,3.785,2.168,1.715,3.3,1.941,4.853,1.909,4.109,2.75,2.329,0.259,0
Negative_729,12.194,6.707,1.829,0.609,3.658,1.22,3.658,9.756,1.829,1.829,14.023,1.829,1.22,0.0,7.316,6.097,3.049,0.609,0.609,1.829,8.826,3.195,0.439,0.24,2.955,2.196,0.719,0.759,1.677,3.155,-2.636,-1.398,0
Negative_730,6.208,4.388,2.89,2.248,1.498,6.421,3.211,6.635,2.997,2.783,7.599,5.03,1.712,2.034,4.709,8.455,4.495,1.285,2.248,4.923,2.984,3.966,1.554,2.739,-0.327,1.594,1.554,2.208,-0.613,0.245,0.981,1.349,0
Negative_731,10.467,5.981,0.748,2.991,2.243,5.981,2.991,5.981,0.748,1.495,8.972,2.991,0.748,2.243,6.729,3.738,0.748,0.748,3.738,4.486,10.019,4.598,-1.832,-1.907,3.589,11.14,4.822,5.159,-3.439,-4.673,-4.336,2.093,0
Negative_732,4.751,3.75,5.501,2.75,3.501,5.501,3.75,3.25,1.75,2.251,13.001,3.0,1.75,3.75,4.751,9.251,4.251,1.0,1.5,4.5,3.758,2.255,-2.088,-1.545,5.637,4.259,2.589,3.132,-2.255,-0.292,2.129,-1.086,0
Negative_733,7.556,0.756,0.756,3.022,1.511,3.778,4.534,5.289,2.267,0.756,7.556,0.756,3.022,5.289,7.556,2.267,2.267,1.511,3.778,3.022,1.547,4.035,1.479,-1.177,6.389,6.59,5.582,2.455,1.311,-2.118,4.237,2.421,0
Negative_734,8.163,10.047,1.256,2.512,1.256,5.023,2.512,12.558,1.256,1.256,10.047,1.884,1.884,5.652,6.279,5.652,2.512,1.884,1.884,1.884,5.38,6.576,1.324,0.854,5.167,6.319,-3.245,-1.751,-6.191,-4.868,2.989,2.05,0
Negative_735,6.958,4.944,1.831,1.831,1.282,3.845,4.028,4.394,2.014,4.028,9.888,3.113,2.563,3.296,6.775,5.676,4.394,1.831,1.648,5.31,1.235,1.075,-0.916,-1.035,4.142,2.589,5.974,2.947,1.832,1.075,0.398,1.035,0
Negative_736,5.106,6.608,4.505,4.505,1.502,6.908,4.505,9.311,3.904,6.608,11.413,3.604,1.502,4.205,6.608,4.505,6.608,3.004,3.604,5.707,-1.303,0.677,-6.357,-4.898,2.293,0.625,2.814,5.732,2.032,-0.886,-3.856,-1.094,0
Negative_737,3.415,5.9,3.727,4.347,4.968,5.279,4.037,4.968,2.018,5.434,7.452,5.589,1.242,5.279,5.434,6.366,5.123,1.398,4.347,6.055,-0.462,-0.6,-1.848,-2.771,0.185,1.109,3.603,2.54,1.986,2.633,0.693,0.554,0
Negative_738,1.505,3.011,4.516,0.0,3.011,6.021,9.032,7.527,4.516,0.0,9.032,1.505,4.516,6.021,10.537,10.537,3.011,0.0,1.505,9.032,4.22,0.569,-2.371,-2.371,-2.56,-5.216,-4.03,-3.604,1.517,6.401,5.311,7.302,0
Negative_739,12.461,3.935,1.967,4.262,1.967,5.247,3.935,8.854,2.623,5.574,13.116,5.902,3.279,2.951,4.919,8.526,6.231,0.0,0.984,8.197,2.518,2.728,-3.725,-3.253,-1.312,-1.994,1.259,-1.154,4.617,0.472,-2.308,-2.781,0
Negative_740,8.41,5.873,2.27,2.003,0.801,5.473,5.74,4.939,1.068,2.67,7.742,5.072,2.27,0.935,7.475,8.81,6.674,0.534,0.401,5.339,-0.76,2.028,-0.718,2.324,-1.141,-0.084,2.535,3.802,1.986,3.802,-0.634,2.366,0
Negative_741,3.955,5.181,3.955,4.772,2.182,5.045,6.954,4.091,2.591,5.181,6.273,3.408,3.272,3.136,8.182,9.681,6.954,0.818,3.136,3.955,-0.742,-0.742,-1.484,-0.278,1.159,2.55,1.437,2.272,-0.046,1.391,-0.139,1.901,0
Negative_742,4.434,3.88,3.215,2.883,1.33,4.989,1.996,4.767,0.554,1.774,5.432,5.875,0.333,1.441,3.88,8.093,3.326,0.776,0.997,3.88,0.958,2.746,4.566,5.077,-0.287,3.001,3.416,4.087,2.427,3.384,1.884,4.885,0
Negative_743,7.272,7.272,4.363,5.817,0.97,6.787,6.787,10.18,7.756,3.878,13.573,2.908,1.94,2.908,7.756,4.848,3.393,1.94,1.455,10.18,-2.184,1.792,-1.064,-0.336,-0.056,0.56,0.84,-0.056,-0.784,-1.008,-5.935,-3.751,0
Negative_744,5.93,3.774,4.852,5.392,3.234,6.47,3.774,2.696,2.156,4.312,15.634,5.392,4.852,3.234,5.93,2.696,7.548,1.618,2.156,5.392,-2.232,-0.631,-1.65,3.833,0.97,1.553,5.24,2.863,-2.669,-1.989,-0.825,-1.504,0
Negative_745,7.724,5.942,2.971,4.753,2.971,5.942,3.565,5.348,4.753,2.971,19.607,4.159,1.783,2.971,4.753,10.695,4.753,0.0,1.783,9.507,-5.401,-0.802,-3.476,-1.765,7.647,1.711,-4.385,-2.299,1.765,0.695,0.053,-0.695,0
Negative_746,9.24,5.082,1.694,2.927,1.848,8.625,3.85,10.473,3.542,2.772,11.396,2.464,1.078,5.082,6.006,6.623,5.236,1.54,2.156,8.316,0.55,1.549,-1.749,-3.198,1.149,-0.15,4.898,2.349,-2.599,-3.598,0.35,0.5,0
Negative_747,4.777,4.458,3.556,5.307,4.723,6.9,4.087,7.271,3.396,3.609,8.439,3.663,1.221,2.76,7.165,7.589,5.202,1.752,2.866,6.316,1.473,3.517,1.568,1.378,-1.806,-0.856,-0.713,0.57,0.38,0.38,-1.046,0.095,0
Negative_748,5.625,3.179,1.223,1.467,1.956,2.446,0.978,4.157,3.179,3.669,6.603,2.446,2.446,5.38,2.934,3.913,3.424,2.69,3.669,4.646,3.731,2.179,3.731,2.938,4.886,4.391,2.245,-1.387,4.226,1.816,3.962,1.255,0
Negative_749,7.306,5.892,3.535,4.949,0.943,4.243,3.771,9.663,3.299,4.007,5.656,3.299,1.414,2.121,9.427,10.135,5.892,0.707,4.007,8.013,-1.474,-0.983,-2.359,-2.506,1.229,5.209,2.113,3.587,-4.029,-0.0,-0.491,1.425,0
Negative_750,6.3,4.32,3.78,4.861,4.68,7.2,5.22,9.18,3.24,2.52,7.92,5.4,1.62,5.04,10.08,10.8,5.04,1.08,2.88,5.22,3.138,6.011,-6.543,-6.436,-3.245,-3.67,1.436,3.351,2.287,2.606,-2.553,-2.766,0
Negative_751,4.027,4.027,1.007,5.035,1.007,4.027,7.552,7.048,0.503,0.0,5.035,2.014,3.524,2.014,7.552,7.048,5.035,0.0,0.0,2.014,4.827,5.546,1.13,4.211,0.582,5.991,-2.191,2.67,5.58,2.26,-0.65,1.575,0
Negative_752,7.852,5.676,3.5,4.541,5.297,5.014,3.122,7.756,3.216,2.743,6.433,4.445,1.135,2.459,5.676,7.094,5.203,1.703,3.405,5.391,1.054,1.604,-0.733,0.687,2.383,2.062,0.412,0.321,2.108,1.329,-2.429,-0.458,0
Negative_753,9.78,6.211,1.718,3.7,3.436,6.079,3.964,8.061,3.568,2.379,9.515,1.983,1.19,2.114,5.154,7.004,5.55,1.19,1.454,7.4,1.692,3.475,0.046,1.097,2.195,-0.366,0.869,-0.777,0.869,1.417,-1.646,-0.32,0
Negative_754,6.071,6.334,1.848,3.431,1.583,3.695,3.695,5.543,0.792,1.583,6.071,1.32,1.056,3.168,8.71,6.599,4.487,2.376,1.056,6.599,1.748,3.459,7.222,6.271,3.839,0.836,1.634,2.661,-0.988,0.494,-0.532,-2.661,0
Negative_755,8.075,5.682,1.794,4.785,5.682,9.869,4.785,7.476,2.691,5.682,9.57,5.084,1.495,4.785,8.673,5.384,2.991,1.794,2.691,3.888,-0.463,0.36,-4.372,0.051,0.72,-1.183,0.669,1.543,-2.984,-2.829,1.852,3.755,0
Negative_756,6.607,4.901,2.862,4.019,1.34,5.967,3.379,7.367,2.314,2.922,7.185,4.962,1.4,1.4,6.971,11.995,4.475,0.487,0.974,4.901,0.691,3.241,-1.08,2.161,0.173,2.593,-0.908,2.118,-0.173,2.074,-0.086,2.766,0
Negative_757,4.899,4.125,1.805,1.934,1.676,2.449,2.192,4.254,1.16,3.61,7.993,1.676,1.418,2.449,3.094,7.606,3.739,0.516,1.805,4.512,5.725,4.247,0.818,0.094,4.184,3.366,2.359,0.881,5.316,2.957,4.121,3.02,0
Negative_758,6.314,4.209,2.806,4.209,1.754,5.611,4.56,5.261,2.104,2.806,7.015,4.56,2.806,3.507,5.611,3.858,3.858,1.754,2.455,4.56,0.119,1.513,4.26,5.215,1.632,0.239,2.309,0.438,2.866,1.871,0.597,-0.677,0
Negative_759,7.068,6.887,2.175,3.624,3.624,5.074,3.443,9.424,3.262,2.537,7.068,1.812,1.087,1.812,6.343,6.705,4.53,1.45,2.175,4.893,2.762,3.527,1.105,1.827,0.935,0.977,-2.465,-0.212,2.04,1.87,1.062,1.572,0
